* temperature,46.1
# tab:ChamberData
volume,pressure
2.2	,23
2	,25
1.8	,26.75	
1.6	,28.5	
1.4	,30.5
1.2	,32.75
1	,34.5	
0.9	,35
0.85,	35.25
0.8	,35.5
0.75,	35.75
0.7	,36
0.65,	36
0.6	,36
0.55,	36.25
0.5	,36.5
0.45,	38
0.4	,44.5

