val:temperature,35.1
tab:ChamberData
volume,pressure
2.3	,20.75
2.2	,21.25
2.1,	22
2	,22.75
1.9,	23.5
1.8,	24.25
1.7	,25
1.6	,26
1.5,	26.75
1.45,	26.75
1.4,	27.24
1.35,	27.5
1.3,	27.5
1.25,	27.5
1.2	,27.5
1,	27.5	
0.8	,27.5
0.6	,27.5
0.5	,27.75
0.45,	27.5
0.4	,28
0.4,28
0.35,	44.5


