* temperature,45.1
# tab:ChamberData
volume,pressure
2.2,	23
2	,24.75
1.8	,26.5
1.6,	28.25	
1.4	,31
1.2	,32.25	
1.1	,33
1.05,	33.5
1	,34
0.95,	34.25
0.9	,34.5
0.85,	34.75
0.8	,34.5
0.75,	35
0.7	,35
0.6	,35
0.55,35
0.5	,35.25
0.45,	36.5
0.4	,42
