,,
* error_angle,0.5,°
* rangeVoltmeter,1,V

* voltageOffset,-0.030,V
,,
# tab:Polarisation,,
angle in °,voltage in V,
0,-0.030
10,-0.030
20,-0.031
30,-0.031
40,-0.033
50,-0.038
60,-0.035
70,0.021
75,0.12
80,0.22
85,0.35
90,0.39
95,0.36
100,0.30
105,0.16
110,0.068
120,-0.024
130,-0.036
140,-0.034
150,-0.031
160,-0.030
170,-0.030
180,-0.030
